Latest: Time (min),Latest: pH,Latest: Temperature (°C),Latest: Volume of NaOH Added (cm³),Run 1: Time (min),Run 1: pH,Run 1: Temperature (°C),Run 1: Volume of NaOH Added (cm³)
12.7666666667,12.962,26.1147824405,,12.7666666667,12.818,26.3031853091,
12.7833333333,12.963,26.1147824405,,12.7833333333,12.847,26.3060839259,
12.8,12.999,26.1133332347,,12.8,12.910,26.304634617,
12.8166666667,12.984,26.1133332347,,12.8166666667,12.878,26.304634617,
12.8333333333,12.989,26.1147824405,,12.8333333333,12.860,26.3060839259,
12.85,12.950,26.1118840295,,12.85,12.858,26.304634617,
12.8666666667,12.971,26.1147824405,,12.8666666667,12.879,26.3031853091,
12.8833333333,12.998,26.1133332347,,12.8833333333,12.857,26.304634617,
12.9,12.977,26.1133332347,,12.9,12.893,26.3031853091,
12.9166666667,12.987,26.1118840295,,12.9166666667,12.861,26.304634617,
12.9333333333,13.005,26.1104348249,,12.9333333333,12.823,26.3031853091,
12.95,12.999,26.1118840295,,12.95,12.874,26.304634617,
12.9666666667,13.019,26.1118840295,,12.9666666667,12.869,26.3017360022,
12.9833333333,12.996,26.1133332347,,12.9833333333,12.909,26.304634617,
13,12.966,26.1104348249,,13,12.868,26.3002866962,
13.0166666667,12.970,26.1075364175,,13.0166666667,12.858,26.3031853091,
13.0333333333,13.009,26.1118840295,,13.0333333333,12.819,26.3017360022,
13.05,13.027,26.1104348249,,13.05,12.873,26.304634617,
13.0666666667,13.045,26.1104348249,,13.0666666667,12.852,26.3031853091,
13.0833333333,13.050,26.1104348249,,13.0833333333,12.907,26.304634617,
13.1,13.000,26.1075364175,,13.1,12.908,26.3017360022,
13.1166666667,12.996,26.1104348249,,13.1166666667,12.947,26.304634617,
13.1333333333,12.971,26.1104348249,,13.1333333333,12.892,26.3031853091,
13.15,12.994,26.1075364175,,13.15,12.892,26.304634617,
13.1666666667,13.034,26.1075364175,,13.1666666667,12.924,26.3031853091,
13.1833333333,12.976,26.1089856209,,13.1833333333,12.886,26.304634617,
13.2,12.974,26.1060872147,,13.2,12.862,26.304634617,
13.2166666667,13.004,26.1075364175,,13.2166666667,12.893,26.3017360022,
13.2333333333,13.027,26.1075364175,,13.2333333333,12.889,26.3060839259,
13.25,12.985,26.1060872147,,13.25,12.904,26.3031853091,
13.2666666667,13.014,26.1060872147,,13.2666666667,12.876,26.3031853091,
13.2833333333,13.036,26.1031888107,,13.2833333333,12.838,26.3060839259,
13.3,12.975,26.1031888107,,13.3,12.853,26.3017360022,
13.3166666667,13.034,26.1031888107,,13.3166666667,12.868,26.304634617,
13.3333333333,13.024,26.1031888107,,13.3333333333,12.878,26.304634617,
13.35,13.037,26.1046380124,,13.35,12.913,26.304634617,
13.3666666667,13.020,26.1031888107,,13.3666666667,12.905,26.3017360022,
13.3833333333,13.018,26.1017396097,,13.3833333333,12.939,26.3017360022,
13.4,13.027,26.1031888107,,13.4,12.890,26.304634617,
13.4166666667,12.995,26.1017396097,,13.4166666667,12.934,26.3002866962,
13.4333333333,13.001,26.1002904091,,13.4333333333,12.942,26.3031853091,
13.45,13.044,26.1031888107,,13.45,12.869,26.3017360022,
13.4666666667,13.080,26.1017396097,,13.4666666667,12.926,26.3031853091,
13.4833333333,13.029,26.1031888107,,13.4833333333,12.899,26.3017360022,
13.5,13.045,26.1002904091,,13.5,12.942,26.3017360022,
13.5166666667,12.987,26.1031888107,,13.5166666667,13.019,26.3017360022,
13.5333333333,13.041,26.0973920098,,13.5333333333,12.910,26.3017360022,
13.55,13.010,26.1002904091,,13.55,12.909,26.3031853091,
13.5666666667,12.998,26.1002904091,,13.5666666667,12.901,26.3031853091,
13.5833333333,13.019,26.1002904091,,13.5833333333,12.905,26.3017360022,
13.6,13.031,26.0988412092,,13.6,12.892,26.3031853091,
13.6166666667,13.017,26.1017396097,,13.6166666667,12.900,26.3017360022,
13.6333333333,12.992,26.0973920098,,13.6333333333,12.867,26.3002866962,
13.65,13.029,26.0973920098,,13.65,12.880,26.3017360022,
13.6666666667,13.004,26.0973920098,,13.6666666667,12.918,26.3017360022,
13.6833333333,13.015,26.0988412092,,13.6833333333,12.944,26.3017360022,
13.7,13.065,26.0973920098,,13.7,12.911,26.3031853091,
13.7166666667,12.961,26.095942811,,13.7166666667,12.938,26.3017360022,
13.7333333333,13.030,26.095942811,,13.7333333333,12.885,26.3017360022,
13.75,13.044,26.0973920098,,13.75,12.901,26.3017360022,
13.7666666667,13.019,26.095942811,,13.7666666667,12.866,26.3031853091,
13.7833333333,13.032,26.095942811,,13.7833333333,12.960,26.3017360022,
13.8,13.039,26.0973920098,,13.8,12.953,26.3017360022,
13.8166666667,13.031,26.0944936127,,13.8166666667,12.929,26.3002866962,
13.8333333333,13.048,26.0944936127,,13.8333333333,12.955,26.3002866962,
13.85,13.057,26.0915952179,,13.85,12.989,26.3017360022,
13.8666666667,13.041,26.095942811,,13.8666666667,12.946,26.3002866962,
13.8833333333,13.008,26.0944936127,,13.8833333333,12.923,26.3017360022,
13.9,13.056,26.093044415,,13.9,12.980,26.3002866962,
13.9166666667,13.002,26.0944936127,,13.9166666667,12.924,26.3002866962,
13.9333333333,13.017,26.0944936127,,13.9333333333,12.998,26.3002866962,
13.95,13.013,26.0944936127,,13.95,12.936,26.3002866962,
13.9666666667,13.012,26.0944936127,,13.9666666667,12.944,26.3002866962,
13.9833333333,13.049,26.093044415,,13.9833333333,12.928,26.3017360022,
14,13.066,26.095942811,,14,13.018,26.3002866962,
14.0166666667,13.042,26.0915952179,,14.0166666667,12.924,26.2988373911,
14.0333333333,13.050,26.093044415,,14.0333333333,12.920,26.3002866962,
14.05,13.049,26.0915952179,,14.05,12.945,26.3002866962,
14.0666666667,13.063,26.0915952179,,14.0666666667,12.957,26.2988373911,
14.0833333333,13.004,26.0944936127,,14.0833333333,12.986,26.3002866962,
14.1,13.028,26.0915952179,,14.1,12.923,26.3002866962,
14.1166666667,13.071,26.0915952179,,14.1166666667,12.956,26.3002866962,
14.1333333333,13.067,26.093044415,,14.1333333333,12.946,26.3002866962,
14.15,13.006,26.093044415,,14.15,12.967,26.2988373911,
14.1666666667,13.025,26.0944936127,,14.1666666667,12.918,26.3002866962,
14.1833333333,13.061,26.093044415,,14.1833333333,12.979,26.3002866962,
14.2,13.022,26.0915952179,,14.2,12.951,26.3002866962,
14.2166666667,13.069,26.0901460213,,14.2166666667,12.982,26.297388087,
14.2333333333,13.070,26.0915952179,,14.2333333333,12.951,26.2988373911,
14.25,13.059,26.0901460213,,14.25,12.977,26.3002866962,
14.2666666667,13.059,26.0915952179,,14.2666666667,12.943,26.3002866962,
14.2833333333,13.049,26.0901460213,,14.2833333333,12.945,26.3002866962,
14.3,13.056,26.0872476298,,14.3,12.919,26.2988373911,
14.3166666667,12.990,26.0901460213,,14.3166666667,12.947,26.297388087,
14.3333333333,13.034,26.0901460213,,14.3333333333,13.014,26.297388087,
14.35,13.028,26.0901460213,,14.35,12.923,26.2988373911,
14.3666666667,13.035,26.0915952179,,14.3666666667,12.943,26.297388087,
14.3833333333,13.026,26.0901460213,,14.3833333333,12.968,26.297388087,
14.4,13.103,26.0915952179,,14.4,12.978,26.2959387839,
14.4166666667,13.010,26.0886968253,,14.4166666667,13.001,26.297388087,
14.4333333333,13.045,26.0886968253,,14.4333333333,12.924,26.2944894817,
14.45,13.043,26.0901460213,,14.45,13.014,26.2959387839,
14.4666666667,13.011,26.0886968253,,14.4666666667,12.977,26.2944894817,
14.4833333333,13.067,26.0886968253,,14.4833333333,12.990,26.2901415807,
14.5,13.054,26.0872476298,,14.5,12.933,26.2930401804,
14.5166666667,13.027,26.0872476298,,14.5166666667,12.984,26.2944894817,
14.5333333333,13.029,26.0857984349,,14.5333333333,12.961,26.2930401804,
14.55,13.045,26.0843492405,,14.55,12.965,26.2930401804,
14.5666666667,13.097,26.0843492405,,14.5666666667,12.981,26.2901415807,
14.5833333333,13.004,26.0857984349,,14.5833333333,12.969,26.2930401804,
14.6,13.089,26.0857984349,,14.6,12.977,26.2901415807,
14.6166666667,13.067,26.0843492405,,14.6166666667,12.939,26.2930401804,
14.6333333333,13.034,26.0843492405,,14.6333333333,12.926,26.2901415807,
14.65,13.009,26.0872476298,,14.65,12.991,26.2930401804,
14.6666666667,13.074,26.0814508533,,14.6666666667,12.991,26.2886922823,
14.6833333333,13.007,26.0843492405,,14.6833333333,12.963,26.2886922823,
14.7,13.061,26.0829000466,,14.7,12.945,26.2872429848,
14.7166666667,13.071,26.0800016605,,14.7166666667,12.978,26.2872429848,
14.7333333333,13.061,26.0785524682,,14.7333333333,12.935,26.2843443926,
14.75,13.030,26.0814508533,,14.75,12.955,26.2872429848,
14.7666666667,13.052,26.0829000466,,14.7666666667,12.981,26.2857936882,
14.7833333333,13.099,26.0829000466,,14.7833333333,12.989,26.2872429848,
14.8,13.025,26.0829000466,,14.8,12.971,26.2843443926,
14.8166666667,13.050,26.0814508533,,14.8166666667,12.962,26.2843443926,
14.8333333333,13.063,26.0800016605,,14.8333333333,12.975,26.2828950979,
14.85,13.035,26.0800016605,,14.85,12.993,26.2843443926,
14.8666666667,13.080,26.0800016605,,14.8666666667,13.022,26.2828950979,
14.8833333333,13.090,26.0800016605,,14.8833333333,13.034,26.2799965112,
14.9,13.020,26.0800016605,,14.9,13.007,26.2799965112,
14.9166666667,13.089,26.0800016605,,14.9166666667,12.951,26.2857936882,
14.9333333333,13.056,26.0800016605,,14.9333333333,12.983,26.2843443926,
14.95,13.087,26.0800016605,,14.95,12.998,26.2799965112,
14.9666666667,13.045,26.0785524682,,14.9666666667,13.033,26.2814458041,
14.9833333333,13.000,26.0785524682,,14.9833333333,13.027,26.2799965112,
15,13.054,26.0800016605,,15,12.977,26.2814458041,
